koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_impact,koi_impact_err1,koi_duration,koi_depth,koi_depth_err1,koi_teq,koi_insol,koi_tce_plnt_num,koi_steff,ra,dec
0,0,1,2.151214629,0.235,0.289,2.226,332.6,15.7,3287.0,27604.18,1.0,4748.0,288.01651,46.206921
0,0,0,12.7143635,0.071,0.391,3.101,524.8,60.9,785.0,89.81,1.0,5947.0,294.444,46.335972
0,0,0,80.4103783,0.913,0.068,3.487,591.4,46.8,535.0,19.35,2.0,5476.0,284.09457000000003,41.182819
0,0,0,1.93188768,0.256,0.209,1.087,37.8,5.9,1427.0,977.65,1.0,5896.0,287.37039,44.187988
1,0,1,12.426469,0.978,0.292,25.71,180.5,12.1,729.0,66.74,1.0,5691.0,297.55953999999997,40.639469
1,0,1,12.4262889,0.879,0.054,18.764,94.2,6.2,864.0,131.83,1.0,6246.0,297.58768,40.632092
1,0,1,12.4255705,0.984,0.031,28.88,139.4,7.4,721.0,63.95,1.0,5742.0,297.74551,40.67429
1,0,1,12.426173,0.997,0.109,30.64,115.1,3.9,1006.0,242.41,1.0,6367.0,297.74567,40.652519
1,0,1,12.4244306,0.98,0.002,26.15,214.1,13.9,714.0,61.31,1.0,5761.0,297.63263,40.709129
0,1,0,6.71738328,0.159,0.009,3.60057,164980.0,151.0,883.0,143.87,1.0,5301.0,283.43982,40.836220000000004
0,1,0,24.955998503000004,0.996,0.062,2.7633099999999997,4856.1,11.4,1438.0,1011.42,1.0,8617.0,290.02435,39.563389
0,0,0,5.2449156,0.019,0.432,8.367,35.5,3.5,1015.0,251.14,1.0,5823.0,295.0809,43.953239
0,1,0,4.426942241,0.951,0.119,1.6116,2896.6,54.8,958.0,199.4,1.0,5511.0,287.13815,39.673592
1,0,0,571.280892,0.6109,0.0726,21.827,460.7,12.5,324.0,2.62,1.0,7081.0,289.53336,39.836639
0,0,0,4.66185924,0.2695,0.1784,3.164,49.3,3.8,1610.0,1590.18,2.0,7081.0,289.53336,39.836639
0,1,1,1.213672208,7.3743,3.198,1.3644,2731.0,125.0,1789.0,2422.45,2.0,6113.0,290.26767,44.712849
0,0,0,90.097375,0.042,0.42,12.697,282.6,27.5,430.0,8.05,1.0,6116.0,290.45026,39.862010999999995
0,0,0,7.72966941,0.668,0.284,2.091,426.7,72.3,927.0,174.28,2.0,5947.0,294.444,46.335972
0,1,0,1.4572569419999999,0.549,0.009,6.513809999999999,364900.0,142.0,2112.0,4686.52,1.0,6630.0,290.47803,46.537949
0,1,0,10.818248422,0.813,0.002,18.2848,13696.0,29.9,830.0,112.55,1.0,5955.0,293.45514,46.521751
1,0,0,2.559236603,1.251,6.99,1.6706,11273.0,301.0,1296.0,665.95,1.0,5955.0,295.07114,46.68782
1,0,0,281.35877,0.0371,0.4145,7.74,278.5,43.6,446.0,9.34,5.0,6049.0,299.87131,46.822491
1,0,0,154.536881,0.3257,0.1155,15.44,258.5,57.3,544.0,20.76,6.0,6049.0,299.87131,46.822491
1,0,0,462.12345,0.2396,0.2508,8.46,699.0,130.0,169.0,0.19,2.0,4547.0,298.90012,47.146481
0,0,0,87.707513,0.4,0.0522,2.184,578.0,103.0,310.0,2.2,2.0,4944.0,286.08907999999997,45.369011
0,0,0,5.1117547,0.962,0.011,3.281,267.8,24.1,1351.0,788.0,2.0,6432.0,300.33237,44.986140999999996
1,0,0,101.889228,0.0237,0.445,2.71,80.9,15.6,487.0,13.26,5.0,5802.0,286.39583999999996,43.075821000000005
1,0,0,48.5023669,30.612,33.82,1.053,740.0,141.0,192.0,0.32,1.0,3396.0,287.26215,42.032309999999995
1,0,0,524.14139,0.1508,0.3052,11.603,403.7,56.2,237.0,0.74,1.0,6225.0,288.97574,41.279121
1,0,0,8.97377221,0.237,0.218,2.135,106.5,13.7,1530.0,1294.96,1.0,6537.0,283.6788,41.096882
0,1,1,41.86539723,1.286,6.552,6.663,4309.3,49.6,500.0,14.79,1.0,6063.0,297.76052999999996,40.829948
0,1,0,4.553370029,0.951,0.103,3.2209,23692.0,59.4,1264.0,603.58,1.0,6306.0,293.2944,41.035351
0,1,0,5.262652179,0.96,0.054,2.85554,22651.0,7.4,1499.0,1191.71,1.0,7049.0,292.1745,41.290661
0,1,0,16.621853404,0.58,0.013,3.91517,55297.0,38.6,719.0,63.3,1.0,5949.0,297.00006,41.290031
0,1,0,19.741616041,1.04,0.021,3.07231,88822.0,33.8,902.0,156.6,1.0,6535.0,289.86105,41.408192
0,1,0,5.455766382999999,0.794,0.404,2.8923,104540.0,225.0,795.0,94.27,1.0,5067.0,293.21854,41.417339
0,1,1,22.44620704,1.256,0.689,7.5491,1626.8,14.0,894.0,150.81,1.0,6070.0,297.7937,41.402401
0,0,0,205.41415,0.0856,0.3578,10.26,283.8,50.2,323.0,2.58,2.0,6123.0,290.45026,39.862010999999995
0,1,0,1.237147407,0.466,0.002,7.06623,435360.0,99.7,2107.0,4680.26,1.0,6064.0,289.02982000000003,39.951889
0,1,0,2.649026189,0.914,0.996,2.4698,52172.0,327.0,1377.0,852.59,1.0,5838.0,284.34503,40.196090999999996
0,1,0,6.932281325,1.291,0.151,11.0301,6405.9,23.5,1872.0,2902.34,1.0,8675.0,297.40039,40.149479
0,1,0,2.151384476,0.237,0.027,3.34471,263860.0,87.0,1725.0,2097.48,1.0,6184.0,298.40985,40.156791999999996
0,1,0,0.562273947,0.662,0.112,3.1572,67.0,1.7,2083.0,4412.19,1.0,5632.0,291.06417999999996,44.170398999999996
1,0,0,17.4352218,1.211,0.505,51.666,603.3,5.9,1195.0,482.16,1.0,6313.0,297.16843,40.27552
0,0,1,24.8434837,0.641,0.313,4.8,217.4,17.9,625.0,35.97,4.0,5670.0,291.55695,39.227290999999994
0,0,0,7.7016694,0.01,0.452,10.898,155.7,10.1,1627.0,1656.27,1.0,5174.0,288.79553,47.203651
1,0,0,117.634213,0.5206,0.4167,3.82,253.1,32.2,513.0,16.34,2.0,5236.0,296.10846000000004,47.222279
0,1,0,21.025447022999998,0.978,0.024,6.5221599999999995,115740.0,28.1,1123.0,376.4,1.0,6631.0,298.82739,47.257740000000005
0,0,0,0.9337533709999999,0.311,0.188,4.438,47.3,3.1,3137.0,22850.9,1.0,7286.0,292.76027999999997,47.448299
0,1,0,1.72153588,0.002,0.43,1.9227,39929.0,1663.0,1045.0,281.41,1.0,4535.0,298.10834,47.487919
0,0,0,4.67250377,0.95,0.001,4.441,79.6,6.4,1149.0,412.73,1.0,6146.0,301.56284,44.240390999999995
0,1,1,2.765621941,1.262,0.165,2.3191,8342.2,58.8,1134.0,391.86,1.0,5423.0,298.82443,41.435921
0,1,0,3.6649643739999997,0.552,0.016,3.9058,90827.0,280.0,1184.0,464.89,1.0,5726.0,282.68491,41.587959000000005
0,1,0,2.136577151,0.996,6.691,2.4682,79078.0,710.0,1311.0,698.75,1.0,5457.0,293.19833,41.558310999999996
0,1,0,2.638432816,0.863,0.105,2.4298900000000003,48488.0,126.0,1933.0,3299.02,1.0,6502.0,285.5184,41.660469
1,0,0,11.991000357,0.534,0.015,6.4648,375940.0,558.0,897.0,153.29,1.0,5988.0,296.29636,41.604561
0,0,1,2.03746414,0.008,0.46,2.895,138.8,11.8,1474.0,1118.26,2.0,6117.0,295.81453999999997,47.69035
0,1,0,37.80694072,1.111,0.097,3.8426400000000003,106330.0,46.5,617.0,34.14,1.0,6387.0,292.07166,42.076382
0,0,0,144.688915,0.087,0.378,9.468,397.1,39.6,416.0,7.09,2.0,5372.0,285.66269,48.435371
1,0,1,12.42555055,0.973,0.001,28.492,409.0,5.7,1027.0,262.42,1.0,6381.0,297.61352999999997,40.584942
0,0,0,1.54287434,0.013,0.435,1.1121,401.4,25.0,1007.0,243.62,1.0,4530.0,284.44101,40.625
0,1,0,12.4237327,0.132,0.3478,18.15,30.1,4.3,1057.0,294.63,1.0,5221.0,297.7027,40.68623
1,0,0,94.38163,0.593,0.0552,11.87,91.2,16.3,537.0,19.72,3.0,5221.0,297.7027,40.68623
0,0,0,33.3200908,0.069,0.253,6.5265,6186.9,77.4,750.0,74.79,1.0,6264.0,294.55789,40.850497999999995
0,0,0,7.5844241,0.815,0.032,3.918,1005.0,47.0,1228.0,537.4,2.0,6264.0,294.55789,40.850497999999995
1,0,1,210.899577,0.3202,0.1361,2.167,3345.0,477.0,268.0,1.22,2.0,5332.0,299.61707,47.406021
0,1,0,3.103730697,0.539,0.002,6.934019999999999,369230.0,86.4,1340.0,763.25,1.0,6075.0,282.18964,47.523762
1,0,0,253.40538,0.3967,0.046,7.43,240.8,49.6,443.0,9.13,3.0,7304.0,295.68192,47.591881
0,1,0,5.110771787,0.878,0.214,2.48392,50681.0,156.0,1048.0,284.85,1.0,6029.0,296.6817,47.600342
0,0,0,7.07394528,0.277,0.176,2.319,228.3,26.8,647.0,41.43,2.0,4777.0,288.66891,39.824009000000004
1,0,0,1.463773705,0.838,6.429,1.9123,64776.0,620.0,1329.0,739.19,1.0,5446.0,292.47943,47.83461
1,0,0,4.46255312,0.004,0.102,14.0957,22720.0,183.0,1795.0,2458.34,1.0,4847.0,296.97522000000004,47.886551000000004
0,0,0,14.516741,0.851,0.101,2.706,227.2,25.1,606.0,31.8,3.0,4954.0,290.46512,47.92918
0,0,0,20.5718107,0.123,0.338,3.399,379.0,33.5,498.0,14.51,1.0,4922.0,286.08907999999997,45.369011
0,1,0,3.026764871,0.198,0.066,4.32532,66720.0,53.8,1360.0,810.38,1.0,6283.0,294.33139,42.093979
0,1,0,3.8401309169999998,0.872,0.987,2.8951,60401.0,276.0,1205.0,498.48,1.0,5931.0,297.47104,42.087897999999996
0,1,0,1.570919281,1.083,0.1,3.2232,65124.0,238.0,1797.0,2473.29,1.0,6192.0,286.99765,42.46516
0,1,1,35.08976902,1.264,1.171,3.9623,5754.6,40.1,501.0,14.95,1.0,5603.0,297.01459,42.789169
0,1,0,5.233450136,0.457,0.003,8.573739999999999,430420.0,118.0,1050.0,287.6,1.0,5841.0,282.05328,42.864952
0,1,0,3.6037011,1.225,6.83,2.994,16112.0,568.0,1464.0,1089.0,1.0,5633.0,295.65799,42.801239
0,1,0,3.5183560210000002,0.593,0.006,6.90375,316750.0,83.0,1266.0,606.41,1.0,6201.0,291.80966,42.981609000000006
0,0,0,11.867172,0.001,0.447,4.815,595.6,48.5,1058.0,296.23,3.0,6264.0,294.55789,40.850497999999995
0,1,0,2.6160943,0.6458,0.3318,21.34,29.3,3.1,1744.0,2188.14,2.0,6645.0,297.31543,40.874981
0,1,0,2.404386969,0.613,0.002,7.40348,313170.0,86.4,1670.0,1838.11,1.0,6466.0,299.71979,40.903960999999995
0,1,0,4.390513938,0.879,0.497,2.9472,46829.0,208.0,1401.0,910.71,1.0,6081.0,283.26172,41.08448
0,0,1,7.384681,0.068,0.383,3.548,142.8,15.3,1000.0,236.56,2.0,6174.0,298.19412,41.029331
0,0,0,21.0907909,0.832,0.022,4.751,417.6,24.1,606.0,31.86,1.0,5723.0,285.47504,48.034931
0,1,0,3.371796653,3.219,0.248,3.4421,366900.0,832.0,1155.0,419.47,1.0,5615.0,290.66058,48.04615
0,1,0,1.927177921,0.399,0.061,2.7742,136140.0,875.0,1219.0,523.16,1.0,5193.0,293.74011,48.011501
0,1,0,0.575925434,0.905,0.036,2.4676,137400.0,490.0,1834.0,2666.7,2.0,5461.0,296.64763999999997,43.995041
1,0,0,496.17566,0.4188,0.0557,11.63,293.0,40.6,358.0,3.88,2.0,6643.0,289.90967,48.489231
0,1,0,6.256352128,1.269,6.159,2.3512,3289.3,31.2,918.0,167.92,1.0,5772.0,290.7988,48.483928999999996
0,1,0,2.37795507,1.298,1.316,2.4329,4391.1,18.9,2965.0,18261.57,1.0,9565.0,298.27737,48.64082
0,1,0,2.053866175,1.265,0.182,4.8045,5021.3,15.7,2528.0,9631.57,1.0,5051.0,296.20502,48.766811
1,0,0,36.5521313,0.4969,0.4653,2.481,282.9,43.4,361.0,4.03,3.0,4722.0,290.46512,47.92918
0,0,0,104.3519624,0.532,0.023,3.695,243.8,16.3,355.0,3.74,1.0,5650.0,287.24118,39.33276
0,0,0,6.06330298,0.0214,0.4317,3.275,200.7,16.8,1153.0,418.4,6.0,6308.0,294.33847000000003,50.33654
1,0,0,86.431871,0.95,0.011,7.374,415.1,40.0,464.0,10.97,6.0,6325.0,294.33847000000003,50.33654
0,0,0,26.1152887,0.1382,0.327,12.54,70.0,7.2,898.0,153.98,2.0,5190.0,286.71564,48.645278999999995
1,0,0,469.52303,0.733,0.005,5.487,355.7,41.6,252.0,0.95,1.0,6197.0,296.38903999999997,43.85051
1,0,0,269.306232,1.219,69.55,14.931,1708.0,109.0,235.0,0.72,4.0,5251.0,292.23676,41.085879999999996
0,1,0,19.93364711,0.852,0.03,8.6122,174830.0,108.0,848.0,122.24,1.0,6505.0,289.11096000000003,43.013641
0,1,1,1.071911311,1.272,0.048,3.8559,9817.8,29.5,1809.0,2534.86,1.0,5885.0,294.67804,43.199261
0,1,0,18.019651402,0.675,0.01,5.085719999999999,177000.0,71.9,544.0,20.7,1.0,5278.0,296.45999,43.28553
1,0,1,117.934158,0.658,0.32,9.25,187.5,17.3,648.0,41.73,1.0,6790.0,295.86908,43.997959
0,1,0,4.032762189,0.599,0.005,4.142119999999999,119350.0,113.0,1173.0,447.97,1.0,5960.0,295.8085,43.303108
0,1,0,2.371589507,1.653,0.256,3.5116,235100.0,805.0,1043.0,278.9,1.0,5340.0,290.49683,43.49091
0,1,1,5.09112124,0.224,0.241,2.159,115.1,12.5,2044.0,4131.88,1.0,6705.0,298.84302,43.402031
0,1,0,4.206070484,0.949,0.049,10.6988,119810.0,275.0,2547.0,9955.22,1.0,8212.0,298.47604,41.07991
0,0,0,96.509214,3.6303,44.33,0.589,1528.0,389.0,787.0,90.63,3.0,7343.0,288.5929,41.307339
1,0,0,111.65546,11.3832,2.714,1.051,2887.0,689.0,579.0,26.58,4.0,6967.0,289.48145,41.49942
0,0,1,94.219289,0.173,0.312,24.312,1025.9,28.6,285.0,1.57,3.0,4641.0,289.7261,39.272831
0,0,0,180.921729,0.025,0.42,8.99,742.4,50.4,302.0,1.96,2.0,5818.0,295.34271,46.602261
0,1,0,4.478116695,0.622,0.001,3.357,117980.0,52.7,1218.0,521.12,1.0,6304.0,295.69138,48.90377
1,0,1,0.579108481,0.424,0.044,1.659,68.4,9.9,1377.0,849.52,1.0,4604.0,295.81485,44.19334
0,0,1,1.27620899,0.276,0.185,2.169,186.2,18.5,1851.0,2769.8,3.0,6304.0,295.69138,48.90377
1,0,0,528.50344,0.0094,0.4485,6.394,133.8,14.0,354.0,3.73,2.0,7102.0,291.57312,49.097771
0,0,0,406.496216,0.5052,0.0318,3.495,380.2,58.6,236.0,0.73,1.0,5847.0,295.56683,49.378029
1,0,1,10.73370737,0.895,0.003,7.6706,6155.3,34.9,1171.0,444.77,1.0,5971.0,297.73981000000003,43.510319
0,1,0,8.752913957999999,1.124,0.835,3.4546,41770.0,155.0,1635.0,1689.12,1.0,7279.0,298.81647000000004,43.673321
1,0,0,499.47338,0.793,0.159,12.248,1662.0,112.0,191.0,0.31,5.0,5251.0,292.23676,41.085879999999996
0,1,0,1.9855866269999998,0.804,0.007,2.53163,72584.0,71.2,2796.0,14480.75,1.0,6651.0,288.08749,43.876141
0,1,0,16.579028045,0.745,0.003,7.803,37980.0,57.5,1062.0,300.36,1.0,5870.0,289.97033999999996,43.82053
0,1,1,2.064900876,1.253,0.063,6.8769,10939.0,36.8,1357.0,800.75,1.0,5714.0,298.75574,43.964642
0,1,0,9.751720173999999,0.15,0.009,16.1937,332900.0,268.0,1356.0,800.41,1.0,5147.0,289.30081,41.526508
0,0,0,19.672324,0.721,0.01,4.812,649.9,33.9,908.0,160.98,1.0,6486.0,296.35944,41.574532
0,0,0,32.657035,0.007,0.431,5.953,620.4,37.1,767.0,81.91,2.0,6486.0,296.35944,41.574532
0,0,0,7.3138454,0.893,0.026,2.273,247.7,30.7,1263.0,601.53,3.0,6486.0,296.35944,41.574532
0,0,1,6.70995253,0.616,0.349,2.297,86.0,10.3,1120.0,372.31,1.0,6461.0,299.79675,44.163071
0,1,0,5.776794344,0.366,0.001,6.33505,121540.0,18.9,2249.0,6048.96,1.0,7666.0,293.89642000000003,41.831771999999994
0,0,1,0.503199724,0.492,0.477,1.117,275.6,36.9,1363.0,819.89,1.0,4013.0,286.1767,42.196529
0,1,0,73.91858615,1.137,0.073,6.9735,184070.0,260.0,484.0,12.95,1.0,6300.0,291.73992999999996,49.570808
0,0,0,11.1619384,0.739,0.235,5.195,124.4,10.9,1093.0,337.23,3.0,6200.0,295.21268,49.56218
1,0,0,2.38793696,1.193,0.138,17.302,114.3,3.8,1674.0,1860.02,1.0,6769.0,296.40967,43.876019
1,0,0,589.17968,0.0431,0.4354,10.2,253.4,37.9,330.0,2.82,2.0,5295.0,291.72916000000004,38.070019
0,0,0,78.86684,0.2074,0.2603,4.5,86.1,17.0,573.0,25.44,6.0,6907.0,289.03772000000004,49.712601
0,1,0,3.60727417,0.463,0.015,14.0841,841900.0,1513.0,1833.0,2671.63,1.0,7026.0,286.90445,44.005508
1,0,0,2.5657179390000002,1.313,6.909,1.7084,1941.7,52.1,4607.0,106664.85,1.0,11360.0,292.61746,44.002047999999995
0,1,0,22.05274533,1.247,0.166,5.5924,13858.0,47.1,552.0,21.93,1.0,5510.0,292.63338999999996,44.001839000000004
0,1,0,2.8813381039999997,1.271,4.206,3.5943,2533.7,27.3,1206.0,501.88,1.0,5783.0,292.84972999999997,44.060638
0,1,0,4.078355243,0.368,0.047,6.4649,36133.0,141.0,1113.0,362.07,1.0,5872.0,290.89172,44.16885
0,1,1,7.73590441,1.205,6.812,4.4389,465.3,9.5,884.0,144.83,1.0,5927.0,291.27151000000003,44.376362
0,1,0,3.530164642,0.019,0.16,4.11466,69923.0,118.0,1465.0,1086.97,1.0,6208.0,300.09155,44.414809999999996
0,0,0,28.8672107,0.041,0.415,3.782,347.1,28.5,493.0,14.0,3.0,5191.0,293.0614,43.58136
1,0,1,94.225938,0.213,0.232,22.08,530.4,22.1,348.0,3.48,3.0,5421.0,289.7439,39.286301
0,0,0,431.78556,0.196,0.2674,9.135,332.6,40.1,211.0,0.47,1.0,5642.0,291.20096,42.449989
0,1,0,395.07333,0.013,0.421,7.844,645.1,48.0,1406.0,923.0,2.0,3599.0,296.76535,42.404987
0,1,0,1.51918335,0.336,0.017,5.45573,499990.0,796.0,2517.0,9460.59,1.0,7426.0,288.82379,42.602340999999996
0,1,0,2.7459107339999997,0.639,0.009,4.02594,286810.0,120.0,1221.0,524.18,1.0,5372.0,295.13705,42.646999
0,1,0,5.746017234,1.008,0.63,3.6347,29236.0,87.4,1042.0,278.69,1.0,5940.0,297.02438,49.89217
1,0,0,144.102562,0.0879,0.3602,2.753,171.3,33.0,437.0,8.64,2.0,6528.0,297.51782000000003,49.917702
0,0,0,112.317402,0.5434,0.422,3.471,182.4,25.6,475.0,12.05,3.0,6528.0,297.51782000000003,49.917702
0,1,0,3.963787093,0.95,0.085,3.10316,25015.0,55.7,1389.0,880.12,1.0,6617.0,293.48392,50.12513
0,1,0,1.759208679,0.548,0.007,4.60837,362330.0,221.0,1475.0,1121.32,1.0,5721.0,297.3342,50.311138
1,0,0,335.56311,0.12,0.33,13.06,158.0,26.7,333.0,2.9,4.0,6200.0,288.96124,42.265011
0,1,0,6.496031958,0.065,0.077,5.21924,108890.0,74.1,957.0,198.07,1.0,5516.0,298.38272,44.61557
0,1,1,4.0125379830000005,0.783,0.034,2.0101,19796.0,180.0,765.0,80.95,1.0,4483.0,298.57599,44.683788
0,1,1,1.594162001,1.128,0.157,5.4958,9876.3,28.8,1419.0,960.51,1.0,5388.0,301.09857,44.76059
0,1,0,10.238939876,1.022,0.12,3.4851,3153.1,9.8,1190.0,474.05,1.0,6244.0,294.3335,44.870853000000004
0,1,0,5.499941387000001,0.002,0.145,5.1339,40110.0,92.8,1202.0,492.27,1.0,6435.0,291.84222,45.2393
0,1,0,265.2996227,0.798,0.029,8.8452,100160.0,276.0,270.0,1.25,1.0,5873.0,290.38962000000004,45.681438
0,1,0,265.2999623,0.928,5.184,8.8577,31778.0,263.0,296.0,1.81,1.0,6108.0,290.39124,45.68161
1,0,0,98.1020983,0.1865,0.4593,1.225,184.4,39.6,525.0,17.96,2.0,6669.0,288.72083,42.71698
1,0,0,182.467019,0.0158,0.4376,7.607,1020.0,163.0,364.0,4.17,1.0,6299.0,291.34805,42.794540000000005
0,1,0,11.41437505,0.895,7.145,6.276,45966.0,1567.0,1128.0,383.45,1.0,6826.0,283.60733,43.004189000000004
0,0,0,154.607419,0.0898,0.3465,9.225,279.9,22.9,340.0,3.16,2.0,6017.0,295.68481,47.748081
0,0,0,57.132855,0.32,0.141,4.958,414.1,40.7,414.0,6.94,2.0,5157.0,283.47818,43.383781
1,0,0,151.31847,0.3788,0.0973,16.45,105.4,26.7,373.0,4.57,2.0,6003.0,296.85582999999997,43.058310999999996
0,1,0,1.853209359,0.99,2.122,1.7543,12319.0,51.3,2100.0,4584.55,1.0,6384.0,296.41437,51.162006
0,1,0,14.66769462,1.169,6.63,2.4462,29862.0,406.0,1552.0,1370.6,1.0,7517.0,296.01482999999996,51.34697
0,0,0,28.2251049,0.778,0.037,2.354,201.3,28.0,625.0,36.13,3.0,6014.0,295.62658999999996,49.130428
1,0,0,150.381954,0.892,0.078,4.968,396.1,56.0,325.0,2.63,3.0,5569.0,292.17114,40.916309000000005
0,1,1,11.4132144,0.439,0.01,2.371,76.4,8.8,925.0,172.97,1.0,6188.0,296.27393,44.010441
0,0,0,445.21685,0.0,0.444,16.37,211.6,20.6,237.0,0.74,3.0,5670.0,292.32645,38.657581
1,0,0,172.178768,0.2431,0.3551,1.19,501.0,117.0,349.0,3.51,2.0,6208.0,292.60025,37.832069
0,0,0,35.502865,0.783,0.019,8.149,115.9,12.0,724.0,64.83,2.0,5528.0,292.71445,44.082329
0,1,0,13.787520532,0.99,0.102,2.55435,12978.0,3.3,921.0,170.01,1.0,6399.0,293.09286000000003,45.691841
0,1,0,8.2904597,0.426,0.037,2.6002,173010.0,860.0,594.0,29.41,1.0,4601.0,294.66852,45.966431
1,0,0,66.789347,0.667,0.049,4.08,358.5,41.8,490.0,13.61,3.0,6297.0,297.9516,46.264721
0,1,0,6.150251376,1.27,0.247,1.68923,2128.7,2.2,2251.0,6066.49,1.0,8914.0,297.18176,45.988440999999995
1,0,0,8.214204254,1.092,0.202,4.5905,74177.0,136.0,798.0,96.12,1.0,5654.0,294.17896,46.188431
0,1,0,5.918619554,0.258,0.05,3.94804,94124.0,103.0,1009.0,245.42,1.0,5957.0,291.85846000000004,46.386452
0,1,0,3.3195234630000003,1.162,0.442,3.3465,38832.0,181.0,1108.0,356.42,1.0,5761.0,297.35962,46.343552
0,1,0,5.874197307,0.7,0.116,4.26585,205700.0,99.2,1112.0,361.15,1.0,6103.0,290.99643,43.458752000000004
1,0,0,19.7959731,0.156,0.184,5.342,334.0,22.5,1014.0,249.43,1.0,6731.0,299.44345,43.449886
0,0,0,29.5126153,0.188,0.269,6.314,188.2,22.9,678.0,49.95,1.0,5746.0,295.97078999999997,43.52969
0,1,1,5.614892072999999,1.243,5.064,3.7294,2373.0,22.8,4097.0,66631.18,1.0,4289.0,296.98562999999996,43.581352
0,0,0,12.2064304,0.104,0.365,2.407,1337.2,92.3,895.0,151.44,2.0,5254.0,297.21216,43.643719
0,0,0,6.6513189,0.064,0.389,2.135,1058.4,80.0,1095.0,340.06,1.0,5254.0,297.21216,43.643719
0,1,0,3.905532605,0.002,0.089,6.8091,73081.0,236.0,1017.0,253.21,1.0,5495.0,283.06628,43.743590999999995
0,0,0,210.631486,0.642,0.016,8.419,1657.8,65.2,234.0,0.71,1.0,4895.0,287.30283,39.289688
1,0,0,455.27405,0.2429,0.3335,2.4,366.0,122.0,196.0,0.35,2.0,5178.0,293.1311,45.663551
0,0,0,46.331703,0.1484,0.3026,4.514,299.9,34.2,441.0,8.98,2.0,5477.0,291.65778,48.009312
0,0,0,0.766691517,0.388,0.053,1.2638,244.0,10.1,1541.0,1334.22,1.0,4821.0,294.6647,39.783829
0,0,0,7.1931193,0.296,0.162,2.935,125.6,13.3,916.0,166.3,2.0,5518.0,294.00946,42.880772
0,1,0,6.4742023589999995,0.448,0.004,3.35989,203490.0,206.0,717.0,62.47,1.0,4947.0,293.54028,46.437279
0,1,1,8.4803048,0.027,0.177,7.5348,2672.9,47.8,777.0,86.01,1.0,5478.0,298.79437,46.680771
0,1,1,9.93443795,1.264,6.598,8.098,2750.0,34.7,830.0,112.23,1.0,5763.0,297.25943,46.987629
0,1,0,2.173552528,1.297,6.854,1.6107,3026.0,102.0,1025.0,260.75,1.0,5008.0,291.14401000000004,47.185459
0,0,0,47.7439509,0.977,0.014,2.99,96.9,7.3,575.0,25.84,2.0,5949.0,295.40432999999996,42.981421999999995
0,0,0,4.57834367,0.232,0.23,3.987,140.7,13.6,1206.0,499.41,2.0,5782.0,291.49942000000004,37.05928
0,1,1,10.157715971,1.268,1.809,2.9526,9520.1,67.2,853.0,125.42,1.0,5993.0,297.15894,47.319191
1,0,0,131.258668,0.4901,0.4832,4.89,153.0,20.2,433.0,8.31,2.0,6443.0,296.58698,43.766918
1,0,0,75.072964,0.2602,0.1842,9.21,74.3,14.8,522.0,17.51,3.0,6443.0,296.58698,43.766918
1,0,0,404.701927,0.2598,0.1773,3.981,236.2,33.1,298.0,1.85,4.0,6443.0,296.58698,43.766918
0,0,1,0.779609509,0.676,0.035,4.013,88.5,5.5,2097.0,4557.44,1.0,5899.0,296.7114,43.85815
0,1,0,2.103239235,0.62,0.012,7.08365,314930.0,91.1,1470.0,1100.91,1.0,6074.0,290.91058,43.92947
0,0,0,31.8134892,0.2316,0.338,1.422,234.2,73.0,496.0,14.31,2.0,5505.0,291.06699,44.071201
0,0,0,115.230655,0.95,0.002,17.735,164.4,8.0,632.0,37.8,2.0,6585.0,292.09332,37.613479999999996
0,0,0,184.262741,0.885,0.023,11.94,292.2,14.2,380.0,4.93,3.0,6115.0,290.08276,50.863479999999996
0,0,0,505.462916,0.489,0.01,10.127,1724.0,104.0,181.0,0.25,2.0,4817.0,289.53882000000004,41.892818
0,0,0,274.743032,0.4073,0.0684,9.137,309.0,28.4,330.0,2.82,2.0,6277.0,296.29355,43.403271000000004
1,0,0,360.477635,72.848,28.12,4.332,604.0,117.0,339.0,3.11,2.0,6266.0,296.96027000000004,46.034302000000004
1,0,0,18.0811429,0.6214,0.0392,4.44,71.2,21.6,638.0,39.18,3.0,5693.0,290.20162999999997,48.185821999999995
0,0,0,20.9569985,0.112,0.334,3.493,1917.9,90.9,363.0,4.11,3.0,3891.0,283.33606000000003,47.174541
0,1,0,4.816610903,0.431,0.025,3.8235300000000003,80226.0,134.0,1050.0,287.3,1.0,5796.0,281.9364,48.010059000000005
0,1,0,1.8141280419999999,1.246,0.963,3.0646,2063.6,14.8,3773.0,47891.79,1.0,4822.0,293.55737,48.041740000000004
1,0,1,1.247121237,1.223,0.413,9.363,966.7,12.9,1237.0,552.82,2.0,4852.0,301.03963999999996,44.036179
0,1,0,4.1287953139999995,0.739,0.256,2.771,154870.0,113.0,1244.0,565.91,1.0,5949.0,297.91592,48.33205
0,1,0,3.2691766010000003,2.195,0.799,2.7233,59095.0,128.0,1349.0,781.57,1.0,6372.0,287.35607999999996,48.543091
0,1,0,15.995094054,0.272,0.019,8.45037,44315.0,26.4,676.0,49.26,1.0,5899.0,294.78078999999997,49.273621
1,0,0,214.013044,0.1289,0.3159,7.87,123.2,18.7,397.0,5.89,5.0,6698.0,291.74231000000003,44.074871
